1670,696,1924,911
1665,696,1924,911
1659,696,1924,911
1654,696,1924,911
1634,696,1924,911
1612,696,1924,911
1582,696,1924,911
1546,696,1924,911
1503,696,1924,911
1446,696,1924,911
1384,696,1924,911
1314,696,1924,911
1238,696,1924,911
1163,696,1924,911
1087,696,1924,911
1014,696,1924,911
949,696,1924,911
893,696,1924,911
846,696,1924,911
806,696,1924,911
776,696,1924,911
757,696,1924,911
745,696,1924,911
738,696,1924,911
736,696,1924,911
736,696,1924,911
736,696,1924,911
736,696,1924,911
736,696,1924,911
736,696,1924,911
736,696,1924,911
