1457,801,1924,911
1455,795,1924,911
1453,783,1924,911
1451,771,1924,911
1451,771,1924,911
1450,757,1924,911
1447,741,1924,911
1445,717,1924,911
1442,694,1924,911
1440,669,1924,911
1435,638,1924,911
1432,615,1924,911
1429,586,1924,911
1428,561,1924,911
1428,531,1924,911
1428,498,1924,911
1428,466,1924,911
1428,439,1924,911
1428,414,1924,911
1428,395,1924,911
1428,378,1924,911
1428,364,1924,911
1428,352,1924,911
1428,343,1924,911
1428,334,1924,911
1428,328,1924,911
1428,324,1924,911
1428,319,1924,911
1428,315,1924,911
1428,313,1924,911
1428,311,1924,911
1428,310,1924,911
1428,309,1924,911
1428,309,1924,911
1428,309,1924,911
1428,309,1924,911
