1284,766,1924,911
1284,762,1924,911
1283,754,1924,911
1283,743,1924,911
1283,731,1924,911
1283,715,1924,911
1283,696,1924,911
1283,677,1924,911
1283,655,1924,911
1283,636,1924,911
1283,614,1924,911
1283,592,1924,911
1282,567,1924,911
1280,542,1924,911
1280,520,1924,911
1280,505,1924,911
1279,492,1924,911
1279,479,1924,911
1279,467,1924,911
1279,456,1924,911
1279,446,1924,911
1279,436,1924,911
1279,430,1924,911
1279,424,1924,911
1279,420,1924,911
1279,419,1924,911
1279,418,1924,911
1279,416,1924,911
1279,416,1924,911
1279,414,1924,911
1279,412,1924,911
1279,410,1924,911
1279,409,1924,911
1279,408,1924,911
1279,406,1924,911
1279,406,1924,911
1279,405,1924,911
